,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
3781051,2017-05-04 18:07:55,2017-05-04 18:26:14,1098,W Broadway & Spring St,Pershing Square North,Subscriber,Male,1989.0
968695,2017-02-11 15:29:41,2017-02-11 15:31:58,136,W 18 St & 6 Ave,E 17 St & Broadway,Subscriber,Male,1980.0
2729525,2017-04-13 08:17:07,2017-04-13 08:30:39,812,Broadway & W 32 St,E 20 St & 2 Ave,Subscriber,Female,1979.0
4684771,2017-05-23 12:29:15,2017-05-23 12:39:51,635,Amsterdam Ave & W 79 St,1 Ave & E 78 St,Subscriber,Male,1980.0
808238,2017-02-03 11:52:09,2017-02-03 11:58:14,365,Court St & State St,Henry St & Degraw St,Subscriber,Male,1949.0
833895,2017-02-04 13:21:23,2017-02-04 13:42:04,1241,Wythe Ave & Metropolitan Ave,York St & Jay St,Subscriber,Female,1966.0
4585005,2017-05-21 01:48:02,2017-05-21 01:58:53,651,Montrose Ave & Bushwick Ave,Humboldt St & Varet St,Subscriber,Male,1996.0
682454,2017-01-30 11:22:55,2017-01-30 12:01:49,2334,W 106 St & Amsterdam Ave,W 43 St & 6 Ave,Subscriber,Male,1969.0
4336679,2017-05-16 19:57:37,2017-05-16 20:22:02,1465,Amsterdam Ave & W 73 St,Pier 40 - Hudson River Park,Customer,,
6643184,2017-06-28 09:57:34,2017-06-28 10:16:58,1164,E 45 St & 3 Ave,Allen St & Hester St,Subscriber,Male,1985.0
4341241,2017-05-16 21:33:50,2017-05-16 21:52:42,1131,W 54 St & 9 Ave,Riverside Dr & W 82 St,Subscriber,Female,1990.0
2362554,2017-04-04 12:36:21,2017-04-04 12:45:13,532,Henry St & Atlantic Ave,Court St & Nelson St,Subscriber,Female,1968.0
834831,2017-02-04 13:53:00,2017-02-04 14:06:18,797,E 7 St & Avenue A,W 21 St & 6 Ave,Subscriber,Male,1981.0
5315035,2017-06-04 23:26:05,2017-06-04 23:49:10,1385,W 38 St & 8 Ave,West End Ave & W 94 St,Subscriber,Male,1969.0
3623506,2017-05-02 08:01:13,2017-05-02 08:18:04,1011,E 32 St & Park Ave,Cleveland Pl & Spring St,Subscriber,Male,1983.0
2453748,2017-04-07 08:16:02,2017-04-07 08:42:59,1616,11 Ave & W 59 St,Laight St & Hudson St,Subscriber,Female,1982.0
5195674,2017-06-02 17:07:01,2017-06-02 17:28:47,1305,E 30 St & Park Ave S,Forsyth St & Canal St,Subscriber,Female,1988.0
1251518,2017-02-21 20:10:33,2017-02-21 20:28:56,1102,Broadway & W 60 St,W 13 St & Hudson St,Subscriber,Male,1970.0
941968,2017-02-08 14:44:03,2017-02-08 15:10:27,1584,West St & Chambers St,Broadway & W 24 St,Subscriber,Female,1980.0
1750502,2017-03-08 17:55:03,2017-03-08 17:59:39,275,E 72 St & York Ave,E 81 St & York Ave,Subscriber,Female,1984.0
114296,2017-01-06 15:28:12,2017-01-06 15:33:58,345,Vernon Blvd & 50 Ave,Huron St & Franklin St,Subscriber,Male,1981.0
960857,2017-02-08 21:34:09,2017-02-08 21:40:09,360,DeKalb Ave & Hudson Ave,Carlton Ave & Park Ave,Subscriber,Male,1982.0
3642352,2017-05-02 13:22:09,2017-05-02 13:53:47,1898,12 Ave & W 40 St,Greenwich St & W Houston St,Customer,,
5052651,2017-05-31 15:35:13,2017-05-31 15:49:06,833,W 34 St & 11 Ave,W 45 St & 8 Ave,Subscriber,Male,1960.0
1925281,2017-03-20 18:34:12,2017-03-20 18:49:09,896,W 34 St & 11 Ave,Pier 40 - Hudson River Park,Subscriber,Male,1991.0
3027117,2017-04-19 06:07:47,2017-04-19 06:16:12,504,E 27 St & 1 Ave,E 47 St & Park Ave,Subscriber,Male,1984.0
6767629,2017-06-30 08:49:03,2017-06-30 08:51:53,170,E 32 St & Park Ave,E 24 St & Park Ave S,Subscriber,Male,1991.0
1063005,2017-02-15 21:19:41,2017-02-15 21:30:09,628,Mott St & Prince St,Barclay St & Church St,Subscriber,Male,1979.0
5525758,2017-06-08 18:35:18,2017-06-08 18:52:07,1008,E 2 St & Avenue B,E 17 St & Broadway,Subscriber,Male,1981.0
2177098,2017-03-29 14:58:19,2017-03-29 15:01:20,181,46 Ave & 5 St,Vernon Blvd & 50 Ave,Subscriber,Male,1988.0
953353,2017-02-08 18:22:37,2017-02-08 18:29:18,400,E 17 St & Broadway,W 20 St & 7 Ave,Subscriber,Female,1985.0
5885106,2017-06-14 19:59:53,2017-06-14 20:17:34,1060,8 Ave & W 31 St,Greenwich Ave & 8 Ave,Customer,,
1224338,2017-02-21 07:21:59,2017-02-21 07:34:34,755,1 Ave & E 16 St,Broadway & W 41 St,Subscriber,Male,1982.0
2435287,2017-04-06 09:41:36,2017-04-06 09:52:01,625,E 39 St & 3 Ave,W 49 St & 8 Ave,Subscriber,Male,1992.0
6079138,2017-06-18 16:28:34,2017-06-18 16:47:55,1160,Bedford Ave & Nassau Ave,48 Ave & 5 St,Subscriber,Male,1981.0
896828,2017-02-06 21:04:17,2017-02-06 21:07:57,220,E 27 St & 1 Ave,E 20 St & 2 Ave,Subscriber,Female,1965.0
5494176,2017-06-08 10:00:56,2017-06-08 10:12:19,683,State St & Smith St,S Portland Ave & Hanson Pl,Subscriber,Male,1978.0
6400196,2017-06-24 11:41:05,2017-06-24 12:22:47,2502,Cliff St & Fulton St,W 13 St & 7 Ave,Subscriber,Female,1988.0
173062,2017-01-10 20:03:14,2017-01-10 20:14:09,655,E 55 St & 3 Ave,W 56 St & 10 Ave,Subscriber,Male,1985.0
787162,2017-02-02 18:00:00,2017-02-02 18:11:12,672,W 67 St & Broadway,E 72 St & York Ave,Subscriber,Male,1961.0
3507027,2017-04-29 18:49:29,2017-04-29 19:07:49,1100,Lafayette St & Jersey St,Warren St & Church St,Subscriber,Female,1994.0
1815032,2017-03-10 14:33:09,2017-03-10 14:39:22,372,E 24 St & Park Ave S,Pershing Square South,Subscriber,Male,1968.0
4224560,2017-05-14 22:45:50,2017-05-14 23:02:12,981,Myrtle Ave & Lewis Ave,Fulton St & Washington Ave,Subscriber,Female,1985.0
5899836,2017-06-15 07:47:52,2017-06-15 08:03:21,928,E 20 St & FDR Drive,E 39 St & 3 Ave,Subscriber,Male,1949.0
3630171,2017-05-02 09:10:03,2017-05-02 09:13:15,191,Liberty St & Broadway,Broad St & Bridge St,Subscriber,Male,1983.0
1039879,2017-02-15 08:52:42,2017-02-15 09:06:08,806,Harrison St & Hudson St,E 16 St & 5 Ave,Subscriber,Female,1982.0
2201075,2017-03-30 07:00:41,2017-03-30 07:12:00,678,FDR Drive & E 35 St,E 58 St & 3 Ave,Subscriber,Male,1971.0
5759150,2017-06-12 18:49:19,2017-06-12 19:10:52,1292,W 21 St & 6 Ave,Rivington St & Ridge St,Subscriber,Male,1979.0
934684,2017-02-08 10:50:37,2017-02-08 10:54:24,226,W 21 St & 6 Ave,W 24 St & 7 Ave,Subscriber,Female,1979.0
5409580,2017-06-06 21:01:06,2017-06-06 21:07:11,365,Broadway & W 32 St,W 41 St & 8 Ave,Subscriber,Male,1978.0
5717606,2017-06-12 07:01:17,2017-06-12 07:17:30,972,Columbus Ave & W 95 St,11 Ave & W 59 St,Subscriber,Female,1965.0
6615318,2017-06-27 19:30:49,2017-06-27 19:58:29,1659,Old Fulton St,Grand Army Plaza & Plaza St West,Subscriber,Male,1989.0
6660186,2017-06-28 15:46:51,2017-06-28 15:53:20,388,W 64 St & West End Ave,Columbus Ave & W 72 St,Subscriber,Male,1988.0
4118136,2017-05-11 20:03:13,2017-05-11 20:35:09,1915,W 52 St & 11 Ave,Vesey Pl & River Terrace,Subscriber,Male,1995.0
5235275,2017-06-03 12:48:31,2017-06-03 13:22:55,2063,W 87 St  & Amsterdam Ave,W 34 St & 11 Ave,Subscriber,Male,1976.0
2992058,2017-04-18 12:08:59,2017-04-18 12:28:32,1172,Bank St & Washington St,12 Ave & W 40 St,Customer,,
6791307,2017-06-30 15:47:47,2017-06-30 15:57:52,604,W 52 St & 6 Ave,E 39 St & 2 Ave,Subscriber,Male,1983.0
6427970,2017-06-24 18:01:17,2017-06-24 18:30:30,1753,Grand Army Plaza & Central Park S,5 Ave & E 88 St,Customer,Female,1985.0
4524245,2017-05-19 18:51:19,2017-05-19 19:02:13,653,E 15 St & 3 Ave,W Broadway & Spring St,Subscriber,Male,1991.0
4195431,2017-05-14 11:46:47,2017-05-14 11:55:37,529,E 78 St & 2 Ave,E 58 St & 1 Ave,Subscriber,Male,1987.0
2080720,2017-03-25 16:45:01,2017-03-25 16:48:58,237,W 21 St & 6 Ave,W 17 St & 8 Ave,Subscriber,Female,1987.0
3057382,2017-04-19 17:30:08,2017-04-19 17:43:33,804,Pershing Square North,E 11 St & 2 Ave,Subscriber,Male,1976.0
4060699,2017-05-10 19:05:11,2017-05-10 19:11:04,352,Bayard St & Leonard St,Devoe St & Lorimer St,Subscriber,Male,1990.0
6162122,2017-06-20 13:24:43,2017-06-20 13:35:51,668,E 39 St & 3 Ave,St Marks Pl & 2 Ave,Subscriber,Male,1987.0
944217,2017-02-08 15:45:30,2017-02-08 15:54:21,530,Barrow St & Hudson St,Grand St & Greene St,Subscriber,Male,1973.0
4586434,2017-05-21 07:54:46,2017-05-21 08:55:27,3640,E 51 St & Lexington Ave,E 51 St & Lexington Ave,Customer,,
2521058,2017-04-09 01:29:34,2017-04-09 01:48:20,1125,W 21 St & 6 Ave,Suffolk St & Stanton St,Subscriber,Male,1985.0
1832012,2017-03-11 12:38:52,2017-03-11 12:49:39,646,Fulton St & Washington Ave,State St & Smith St,Subscriber,Male,1983.0
4838997,2017-05-26 17:15:36,2017-05-26 17:28:29,773,W 52 St & 6 Ave,W 31 St & 7 Ave,Subscriber,Male,1967.0
4113978,2017-05-11 18:58:48,2017-05-11 19:07:55,547,W 42 St & Dyer Ave,W 46 St & 11 Ave,Subscriber,Male,1960.0
4138230,2017-05-12 09:33:01,2017-05-12 10:06:15,1994,Central Park S & 6 Ave,Central Park North & Adam Clayton Powell Blvd,Subscriber,Female,1962.0
4940609,2017-05-28 18:46:17,2017-05-28 18:50:09,232,Canal St & Rutgers St,Bialystoker Pl & Delancey St,Subscriber,Male,1969.0
6278169,2017-06-22 08:15:46,2017-06-22 08:25:53,606,Broadway & W 51 St,Pershing Square South,Subscriber,Male,1970.0
4961275,2017-05-29 16:02:53,2017-05-29 16:12:03,549,Division St & Bowery,Avenue D & E 3 St,Subscriber,Male,1967.0
870009,2017-02-06 08:19:22,2017-02-06 08:39:48,1226,2 Ave & E 31 St,W 13 St & 5 Ave,Subscriber,Female,1995.0
1065138,2017-02-16 05:59:26,2017-02-16 06:06:54,447,E 25 St & 2 Ave,W 13 St & 5 Ave,Subscriber,Male,1992.0
77219,2017-01-05 08:13:55,2017-01-05 08:45:18,1882,Hudson St & Reade St,E 47 St & Park Ave,Subscriber,Female,1965.0
2829447,2017-04-15 03:01:08,2017-04-15 03:13:06,718,Douglass St & 3 Ave,Clinton Ave & Myrtle Ave,Subscriber,Male,1980.0
6762456,2017-06-30 07:39:52,2017-06-30 07:49:17,564,Pike St & Monroe St,Front St & Maiden Ln,Subscriber,Female,1990.0
3911832,2017-05-08 09:15:03,2017-05-08 09:19:42,278,E 25 St & 1 Ave,E 15 St & 3 Ave,Subscriber,Male,1988.0
5179317,2017-06-02 13:24:06,2017-06-02 13:37:07,781,W 56 St & 10 Ave,E 55 St & Lexington Ave,Subscriber,Male,1960.0
4278826,2017-05-15 22:34:30,2017-05-15 22:42:44,494,E 75 St & 3 Ave,3 Ave & E 100 St,Subscriber,Female,1980.0
4568823,2017-05-20 17:06:49,2017-05-20 17:16:43,593,E 10 St & Avenue A,W 13 St & 5 Ave,Subscriber,Male,1981.0
5432708,2017-06-07 11:17:25,2017-06-07 11:20:31,186,Broadway & W 32 St,E 32 St & Park Ave,Subscriber,Male,1971.0
965283,2017-02-11 10:30:16,2017-02-11 10:37:50,454,E 10 St & Avenue A,Broadway & E 14 St,Subscriber,Male,1968.0
165242,2017-01-10 16:22:10,2017-01-10 16:28:23,372,1 Ave & E 62 St,1 Ave & E 78 St,Subscriber,Male,1958.0
6771135,2017-06-30 09:33:33,2017-06-30 09:38:36,303,Graham Ave & Herbert St,Bedford Ave & Nassau Ave,Subscriber,Male,1995.0
3699074,2017-05-03 11:39:08,2017-05-03 11:51:06,718,Lexington Ave & E 24 St,LaGuardia Pl & W 3 St,Subscriber,Female,1985.0
2719189,2017-04-12 20:51:26,2017-04-12 21:00:59,572,W 33 St & 7 Ave,W 21 St & 6 Ave,Subscriber,Male,1986.0
2181311,2017-03-29 16:42:58,2017-03-29 16:49:20,382,Columbus Ave & W 95 St,Central Park West & W 85 St,Subscriber,Male,1987.0
1013203,2017-02-14 10:59:47,2017-02-14 11:01:57,129,W 78 St & Broadway,Amsterdam Ave & W 82 St,Subscriber,Male,1986.0
6270064,2017-06-22 00:33:57,2017-06-22 00:40:31,394,N 12 St & Bedford Ave,Richardson St & N Henry St,Subscriber,Male,1989.0
6074501,2017-06-18 15:23:39,2017-06-18 15:42:18,1119,W 49 St & 8 Ave,Pier 40 - Hudson River Park,Subscriber,Male,1994.0
750548,2017-02-01 17:35:57,2017-02-01 17:46:33,636,Lafayette St & Jersey St,Bialystoker Pl & Delancey St,Subscriber,Male,1993.0
4759689,2017-05-24 17:05:39,2017-05-24 17:09:37,238,DeKalb Ave & S Portland Ave,Fulton St & Rockwell Pl,Subscriber,Male,1961.0
2809699,2017-04-14 16:40:18,2017-04-14 16:45:33,315,Broadway & W 24 St,W 20 St & 7 Ave,Subscriber,Male,1991.0
3913299,2017-05-08 09:40:21,2017-05-08 10:03:16,1375,Central Park North & Adam Clayton Powell Blvd,5 Ave & E 78 St,Customer,,
3305931,2017-04-25 17:27:13,2017-04-25 17:34:28,434,Lexington Ave & E 24 St,St Marks Pl & 1 Ave,Subscriber,Male,1996.0
2882104,2017-04-16 12:00:35,2017-04-16 12:20:58,1223,Broadway & Berry St,DeKalb Ave & Vanderbilt Ave,Customer,,
3963263,2017-05-09 08:53:46,2017-05-09 09:00:27,400,E 16 St & Irving Pl,W 21 St & 6 Ave,Subscriber,Female,1983.0
1597463,2017-03-03 07:41:49,2017-03-03 07:44:19,149,Lexington Ave & E 24 St,E 20 St & Park Ave,Subscriber,Male,1990.0
1373347,2017-02-24 18:24:54,2017-02-24 18:39:56,901,S 3 St & Bedford Ave,Allen St & Hester St,Subscriber,Male,1974.0
4435187,2017-05-18 13:09:09,2017-05-18 13:20:23,673,Central Park West & W 72 St,W 63 St & Broadway,Customer,Female,1992.0
114613,2017-01-06 15:41:12,2017-01-06 16:00:13,1141,Mercer St & Bleecker St,Mercer St & Bleecker St,Subscriber,Male,1969.0
1727352,2017-03-08 08:56:45,2017-03-08 09:02:30,344,Degraw St & Smith St,Fulton St & Adams St,Subscriber,Female,1987.0
2225384,2017-03-30 17:13:01,2017-03-30 17:27:53,891,Pershing Square North,W 64 St & West End Ave,Subscriber,Female,1987.0
4155245,2017-05-12 15:35:40,2017-05-12 15:52:01,981,W 45 St & 8 Ave,W 70 St & Amsterdam Ave,Subscriber,Female,1981.0
1730137,2017-03-08 09:43:55,2017-03-08 10:00:49,1014,State St & Smith St,Old Fulton St,Subscriber,Male,1984.0
3126396,2017-04-21 11:17:21,2017-04-21 11:23:16,354,Lawrence St & Willoughby St,Lafayette Ave & Fort Greene Pl,Subscriber,Male,1975.0
3558016,2017-04-30 20:13:26,2017-04-30 20:16:34,187,3 St & Prospect Park West,3 St & Prospect Park West,Subscriber,Male,1987.0
3894174,2017-05-07 18:37:55,2017-05-07 18:47:54,598,Carmine St & 6 Ave,Hudson St & Reade St,Subscriber,Female,1986.0
5883288,2017-06-14 19:33:48,2017-06-14 19:42:38,530,E 6 St & Avenue D,Stanton St & Chrystie St,Subscriber,Male,1972.0
1491805,2017-02-28 11:38:13,2017-02-28 11:43:50,337,LaGuardia Pl & W 3 St,Cooper Square & E 7 St,Subscriber,Male,1995.0
4875722,2017-05-27 14:10:03,2017-05-27 14:45:15,2112,Bushwick Ave & Powers St,Pearl St & Anchorage Pl,Customer,,
6723423,2017-06-29 14:50:57,2017-06-29 15:48:55,3478,Montrose Ave & Bushwick Ave,5 Ave & E 93 St,Subscriber,Male,1984.0
4332268,2017-05-16 19:02:31,2017-05-16 19:32:48,1816,W 45 St & 8 Ave,Leonard St & Church St,Subscriber,Male,1976.0
2983809,2017-04-18 09:04:43,2017-04-18 09:16:05,681,Barrow St & Hudson St,West St & Chambers St,Subscriber,Female,1968.0
4196062,2017-05-14 11:57:28,2017-05-14 12:25:44,1695,Central Park West & W 68 St,5 Ave & E 78 St,Customer,,
6094615,2017-06-18 20:38:40,2017-06-18 20:52:57,857,Atlantic Ave & Furman St,Clinton St & Union St,Subscriber,Female,1985.0
5587406,2017-06-09 17:47:31,2017-06-09 17:51:07,215,1 Ave & E 16 St,E 25 St & 2 Ave,Subscriber,Male,1980.0
213929,2017-01-12 08:30:51,2017-01-12 08:33:46,175,W 20 St & 8 Ave,W 21 St & 6 Ave,Subscriber,Male,1983.0
6793493,2017-06-30 16:19:26,2017-06-30 16:47:24,1678,8 Ave & W 16 St,S 3 St & Bedford Ave,Subscriber,Male,1985.0
6193589,2017-06-20 20:02:32,2017-06-20 21:20:44,4692,Central Park West & W 85 St,E 84 St & Park Ave,Subscriber,Male,1979.0
271670,2017-01-13 16:58:41,2017-01-13 17:19:24,1242,Mott St & Prince St,Bedford Ave & Nassau Ave,Subscriber,Male,1985.0
1042498,2017-02-15 09:44:03,2017-02-15 09:51:54,470,9 Ave & W 28 St,Broadway & W 39 St,Subscriber,Male,1979.0
1083144,2017-02-16 16:54:34,2017-02-16 16:58:22,228,Forsyth St & Broome St,Stanton St & Chrystie St,Subscriber,Male,1945.0
3343460,2017-04-26 21:09:33,2017-04-26 21:14:53,320,Fulton St & Washington Ave,Hanson Pl & Ashland Pl,Subscriber,Male,1988.0
2266614,2017-04-01 19:41:50,2017-04-01 19:47:30,339,Bedford Ave & S 9 St,N 6 St & Bedford Ave,Subscriber,Male,1993.0
2001610,2017-03-23 09:03:56,2017-03-23 09:24:20,1224,E 51 St & 1 Ave,Broadway & W 39 St,Subscriber,Female,1978.0
1216987,2017-02-20 18:37:08,2017-02-20 18:44:05,417,W 67 St & Broadway,Amsterdam Ave & W 82 St,Subscriber,Male,1962.0
2488287,2017-04-08 09:58:38,2017-04-08 10:01:03,145,Riverside Dr & W 72 St,Riverside Dr & W 78 St,Subscriber,Male,1971.0
1267393,2017-02-22 11:00:40,2017-02-22 11:08:47,487,W 21 St & 6 Ave,W 26 St & 10 Ave,Subscriber,Male,1964.0
1857223,2017-03-13 07:40:43,2017-03-13 07:50:42,599,MacDougal St & Washington Sq,E 5 St & Avenue C,Subscriber,Male,1981.0
5765448,2017-06-12 20:09:23,2017-06-12 20:12:02,159,1 Ave & E 16 St,E 23 St & 1 Ave,Subscriber,Male,1992.0
6553546,2017-06-26 20:12:08,2017-06-26 20:41:24,1756,Leonard St & Church St,S 5 Pl & S 4 St,Subscriber,Female,1990.0
6194597,2017-06-20 20:17:02,2017-06-20 20:38:13,1271,Cambridge Pl & Gates Ave,2 Ave & 9 St,Subscriber,Female,1989.0
4355553,2017-05-17 08:37:56,2017-05-17 08:46:27,511,E 23 St & 1 Ave,E 14 St & Avenue B,Subscriber,Male,1953.0
6700636,2017-06-29 08:06:23,2017-06-29 08:18:39,735,Columbia St & Rivington St,Lafayette St & E 8 St,Subscriber,Female,1989.0
1292038,2017-02-22 22:27:36,2017-02-22 22:40:10,753,E 11 St & 1 Ave,Duane St & Greenwich St,Subscriber,Male,1988.0
1634923,2017-03-04 14:59:28,2017-03-04 15:06:38,429,E 11 St & 2 Ave,E 3 St & 1 Ave,Subscriber,Female,1945.0
4745936,2017-05-24 12:53:29,2017-05-24 13:03:00,571,E 55 St & Lexington Ave,E 41 St & Madison Ave,Subscriber,Male,1968.0
5059437,2017-05-31 17:10:31,2017-05-31 17:30:35,1204,Lispenard St & Broadway,Pershing Square North,Subscriber,Male,1977.0
3406175,2017-04-28 08:27:39,2017-04-28 08:30:18,158,E 11 St & 2 Ave,E 15 St & 3 Ave,Subscriber,Male,1968.0
3352758,2017-04-27 08:23:25,2017-04-27 08:35:51,746,Central Park West & W 76 St,Broadway & W 49 St,Subscriber,Female,1960.0
6804463,2017-06-30 18:31:16,2017-06-30 18:39:02,466,31 St & Thomson Ave,44 Dr & Jackson Ave,Subscriber,Female,1979.0
3135950,2017-04-21 15:33:27,2017-04-21 15:40:51,443,Pershing Square North,E 31 St & 3 Ave,Subscriber,Male,1948.0
530747,2017-01-25 08:19:52,2017-01-25 08:27:49,476,E 33 St & 2 Ave,E 47 St & Park Ave,Subscriber,Male,1990.0
1224471,2017-02-21 07:26:22,2017-02-21 07:35:13,530,W 27 St & 10 Ave,W 45 St & 8 Ave,Subscriber,Female,1987.0
4187856,2017-05-14 08:11:43,2017-05-14 08:25:30,827,Lexington Ave & Classon Ave,Jay St & Tech Pl,Subscriber,Female,1989.0
4841502,2017-05-26 17:46:14,2017-05-26 18:14:07,1672,Amsterdam Ave & W 82 St,W 20 St & 11 Ave,Customer,,
1248738,2017-02-21 18:52:34,2017-02-21 19:00:25,470,W 25 St & 6 Ave,E 39 St & 3 Ave,Subscriber,,
555885,2017-01-25 19:00:42,2017-01-25 19:14:45,843,Allen St & Hester St,E 39 St & 3 Ave,Subscriber,Male,1986.0
3908553,2017-05-08 08:35:12,2017-05-08 08:57:22,1330,Cleveland Pl & Spring St,E 40 St & 5 Ave,Subscriber,Male,1961.0
5335868,2017-06-05 12:50:44,2017-06-05 12:58:10,446,Greenwich St & W Houston St,W 13 St & Hudson St,Subscriber,Female,1969.0
3269321,2017-04-24 17:04:44,2017-04-24 17:07:49,185,Pearl St & Hanover Square,Fulton St & William St,Subscriber,Male,1994.0
4792222,2017-05-25 16:52:05,2017-05-25 17:21:10,1745,W 13 St & Hudson St,Hicks St & Montague St,Subscriber,Male,1982.0
5393087,2017-06-06 16:48:44,2017-06-06 16:56:20,455,Carlton Ave & Flushing Ave,Washington Ave & Greene Ave,Subscriber,Male,1978.0
2522651,2017-04-09 08:39:59,2017-04-09 08:57:45,1066,E 20 St & 2 Ave,W 43 St & 10 Ave,Subscriber,Male,1979.0
6240101,2017-06-21 16:46:18,2017-06-21 16:54:09,471,Centre St & Chambers St,West St & Chambers St,Subscriber,Female,1963.0
1013831,2017-02-14 11:37:50,2017-02-14 12:08:10,1819,W 21 St & 6 Ave,W 21 St & 6 Ave,Subscriber,Female,1977.0
3615653,2017-05-01 21:56:50,2017-05-01 22:09:05,734,Carmine St & 6 Ave,E 20 St & Park Ave,Subscriber,Female,1986.0
968087,2017-02-11 14:44:36,2017-02-11 14:54:02,565,Broadway & W 37 St,W 52 St & 5 Ave,Subscriber,Male,1981.0
5255831,2017-06-03 17:04:45,2017-06-03 17:42:31,2266,Grand St & Greene St,Brooklyn Bridge Park - Pier 2,Subscriber,Male,1984.0
1032100,2017-02-14 22:53:19,2017-02-14 23:22:47,1767,Mercer St & Spring St,Metropolitan Ave & Bedford Ave,Subscriber,Male,1979.0
2258159,2017-04-01 15:17:52,2017-04-01 15:26:27,514,W 18 St & 6 Ave,Perry St & Bleecker St,Subscriber,Male,1972.0
3753530,2017-05-04 09:47:16,2017-05-04 10:11:43,1466,W 37 St & 5 Ave,9 Ave & W 18 St,Customer,,
491615,2017-01-22 17:09:14,2017-01-22 17:15:17,363,University Pl & E 8 St,University Pl & E 8 St,Subscriber,Male,1957.0
2762415,2017-04-13 18:11:09,2017-04-13 18:15:12,243,Broadway & E 22 St,E 10 St & 5 Ave,Subscriber,Male,1997.0
3287755,2017-04-24 22:50:49,2017-04-24 23:21:33,1844,Kent Ave & S 11 St,Kent Ave & S 11 St,Customer,,
932281,2017-02-08 09:36:10,2017-02-08 09:44:24,493,E 11 St & Broadway,Lexington Ave & E 29 St,Subscriber,Female,1985.0
16281,2017-01-02 01:49:01,2017-01-02 02:03:04,843,E 58 St & 1 Ave,1 Ave & E 16 St,Subscriber,Male,1964.0
3589235,2017-05-01 15:54:33,2017-05-01 15:59:53,320,W 18 St & 6 Ave,University Pl & E 14 St,Subscriber,Male,1981.0
1810810,2017-03-10 07:59:10,2017-03-10 08:04:35,325,E 23 St & 1 Ave,E 17 St & Broadway,Subscriber,Male,1994.0
1622971,2017-03-03 19:39:16,2017-03-03 19:42:13,176,Norfolk St & Broome St,Henry St & Grand St,Subscriber,Female,1978.0
3161848,2017-04-22 10:17:05,2017-04-22 10:29:54,769,E 20 St & Park Ave,Grand St & Greene St,Subscriber,Male,1985.0
3860465,2017-05-06 19:29:30,2017-05-06 19:40:44,673,Pershing Square North,W 54 St & 9 Ave,Subscriber,Male,1985.0
3062244,2017-04-19 18:28:36,2017-04-19 18:41:03,746,E 25 St & 2 Ave,W 24 St & 7 Ave,Subscriber,Male,1970.0
4968778,2017-05-29 18:54:48,2017-05-29 19:00:11,322,Berry St & N 8 St,Bayard St & Leonard St,Subscriber,Male,1983.0
6410561,2017-06-24 14:06:10,2017-06-24 14:30:42,1471,Fulton St & Grand Ave,Devoe St & Lorimer St,Subscriber,Male,1990.0
3178756,2017-04-22 16:47:47,2017-04-22 16:55:18,450,9 Ave & W 22 St,E 16 St & 5 Ave,Subscriber,Male,1967.0
3706734,2017-05-03 14:34:37,2017-05-03 14:37:18,160,Broadway & E 14 St,Washington Pl & Broadway,Subscriber,Male,1990.0
6617772,2017-06-27 20:06:57,2017-06-27 20:11:47,290,LaGuardia Pl & W 3 St,Barrow St & Hudson St,Subscriber,Male,1984.0
400614,2017-01-19 11:58:20,2017-01-19 12:04:00,340,E 11 St & Broadway,Perry St & Bleecker St,Subscriber,Male,1950.0
4486201,2017-05-19 09:00:14,2017-05-19 09:17:00,1005,E 25 St & 2 Ave,8 Ave & W 31 St,Subscriber,Male,1984.0
1815745,2017-03-10 15:09:57,2017-03-10 15:14:00,243,E 24 St & Park Ave S,W 21 St & 6 Ave,Subscriber,Male,1985.0
892105,2017-02-06 18:42:06,2017-02-06 18:47:01,295,Lafayette St & Jersey St,Cooper Square & E 7 St,Subscriber,Male,1995.0
1172679,2017-02-19 15:12:42,2017-02-19 15:19:46,423,Broadway & W 32 St,E 33 St & 2 Ave,Subscriber,Male,1970.0
3804516,2017-05-05 15:56:16,2017-05-05 16:19:40,1404,Sullivan St & Washington Sq,Broadway & Berry St,Subscriber,,1990.0
4416301,2017-05-18 07:48:22,2017-05-18 07:55:25,422,W 53 St & 10 Ave,Broadway & W 49 St,Subscriber,Female,1990.0
3276034,2017-04-24 18:14:55,2017-04-24 18:33:14,1098,E 76 St & Park Ave,W 59 St & 10 Ave,Subscriber,Female,1988.0
2999135,2017-04-18 14:48:57,2017-04-18 14:53:19,261,W 24 St & 7 Ave,Broadway & E 22 St,Subscriber,Male,1972.0
2933871,2017-04-17 10:46:00,2017-04-17 10:53:58,478,W 27 St & 7 Ave,E 31 St & 3 Ave,Subscriber,Male,1993.0
