,Start Time,End Time,Trip Duration,Start Station,End Station,User Type
983305,2017-04-28 11:36:04,2017-04-28 12:43:45,4060.357,Braddock Rd Metro,Royal & Wilkes St,Subscriber
1133703,2017-05-13 02:22:49,2017-05-13 02:32:21,572.781,11th & Kenyon St NW,7th & R St NW / Shaw Library,Subscriber
991560,2017-04-29 07:00:51,2017-04-29 07:02:34,102.559,Wilson Blvd & N Quincy St,Central Library / N Quincy St & 10th St N,Subscriber
887294,2017-04-19 09:19:56,2017-04-19 09:23:53,237.055,North Capitol St & F St NW,3rd & H St NW,Subscriber
1543481,2017-06-15 06:44:24,2017-06-15 06:55:44,679.779,Lynn & 19th St North,Georgetown Harbor / 30th St NW,Subscriber
331141,2017-02-21 14:05:00,2017-02-21 14:26:00,1220.0910000000001,1st & K St SE,Smithsonian-National Mall / Jefferson Dr & 12th St SW,Customer
1419407,2017-06-06 04:02:31,2017-06-06 04:11:53,561.111,14th & L St NW,North Capitol St & F St NW,Subscriber
511753,2017-03-17 15:53:00,2017-03-17 15:56:00,152.713,14th & D St SE,15th St & Massachusetts Ave SE,Subscriber
495493,2017-03-13 16:50:00,2017-03-13 16:54:00,244.653,14th & G St NW,17th & K St NW / Farragut Square,Subscriber
222272,2017-02-07 17:29:00,2017-02-07 17:35:00,399.89300000000003,27th & Crystal Dr,12th & Army Navy Dr,Subscriber
1383260,2017-06-03 03:24:14,2017-06-03 03:52:35,1701.668,Jefferson Memorial,15th & Crystal Dr,Subscriber
805948,2017-04-13 10:39:32,2017-04-13 11:32:19,3167.426,20th & E St NW,5th & F St NW,Customer
1383171,2017-06-03 03:18:35,2017-06-03 03:37:12,1117.488,14th & D St SE,6th & H St NE,Subscriber
66062,2017-01-13 19:36:00,2017-01-13 20:04:00,1680.7379999999998,Wisconsin Ave & Newark St NW,Friendship Hts Metro/Wisconsin Ave & Wisconsin Cir,Subscriber
390975,2017-02-27 17:55:00,2017-02-27 18:00:00,310.025,Washington Blvd & 10th St N,Arlington Blvd & Fillmore St,Subscriber
58517,2017-01-12 22:18:00,2017-01-12 22:30:00,727.317,15th & P St NW,22nd & I St NW / Foggy Bottom,Subscriber
152907,2017-01-28 13:27:00,2017-01-28 16:44:00,11821.975,17th & K St NW / Farragut Square,Jefferson Dr & 14th St SW,Customer
39005,2017-01-10 12:13:00,2017-01-10 12:17:00,207.271,6th St & Indiana Ave NW,5th & K St NW,Subscriber
329491,2017-02-21 09:04:00,2017-02-21 09:09:00,300.434,King St Metro South,King St & Patrick St,Subscriber
1698642,2017-06-27 05:55:18,2017-06-27 08:50:22,10504.714,14th & D St NW / Ronald Reagan Building,22nd & I St NW / Foggy Bottom,Customer
593009,2017-03-26 11:39:00,2017-03-26 11:56:00,1068.928,18th & R St NW,1st & O St NW,Subscriber
1271485,2017-05-24 08:29:54,2017-05-24 08:38:00,485.718,17th & Corcoran St NW,15th & Euclid St  NW,Subscriber
239983,2017-02-09 17:19:00,2017-02-09 17:24:00,254.487,15th & P St NW,New Hampshire Ave & T St NW,Subscriber
467585,2017-03-09 12:28:00,2017-03-09 12:44:00,949.578,4th St & Madison Dr NW,14th & D St SE,Subscriber
96182,2017-01-19 17:17:00,2017-01-19 17:22:00,274.675,4th & E St SW,4th & M St SW,Subscriber
761034,2017-04-10 10:24:44,2017-04-10 10:57:27,1963.1370000000002,3rd St & Pennsylvania Ave SE,Eastern Market / 7th & North Carolina Ave SE,Customer
1366865,2017-06-02 01:59:13,2017-06-02 02:08:45,571.3330000000001,Potomac & M St NW,Massachusetts Ave & Dupont Circle NW,Subscriber
87985,2017-01-18 15:40:00,2017-01-18 15:52:00,730.028,20th & L St NW,5th & K St NW,Subscriber
1699782,2017-06-27 06:28:41,2017-06-27 06:41:52,790.7819999999999,24th & N St NW,14th & Rhode Island Ave NW,Subscriber
1060098,2017-05-04 10:08:43,2017-05-04 10:17:40,537.092,6th St & Indiana Ave NW,4th & M St SW,Customer
1617615,2017-06-21 06:50:11,2017-06-21 07:16:31,1579.93,17th St & Independence Ave SW,8th & F St NW,Customer
415297,2017-03-02 17:11:00,2017-03-02 17:15:00,284.89099999999996,Columbus Circle / Union Station,8th & F St NE,Subscriber
1146598,2017-05-14 05:38:07,2017-05-14 05:53:48,940.819,New Hampshire Ave & 24th St NW,10th & E St NW,Customer
11124,2017-01-04 08:41:00,2017-01-04 08:47:00,398.01099999999997,13th & D St NE,Columbus Circle / Union Station,Subscriber
1688356,2017-06-26 07:54:02,2017-06-26 08:21:07,1624.264,3rd St & Pennsylvania Ave SE,14th & D St NW / Ronald Reagan Building,Customer
1208025,2017-05-19 04:44:27,2017-05-19 04:54:05,577.328,20th & O St NW / Dupont South,10th & U St NW,Subscriber
1117297,2017-05-10 08:13:26,2017-05-10 08:29:14,948.145,Carroll & Ethan Allen Ave,14th & Upshur St NW,Subscriber
1096305,2017-05-09 01:43:50,2017-05-09 02:01:56,1085.856,Montgomery College/W Campus Dr & Mannakee St,Needwood Rd & Eagles Head Ct,Subscriber
1569316,2017-06-17 06:15:36,2017-06-17 06:27:06,690.297,Potomac Greens Dr & Slaters Ln,King St & Patrick St,Subscriber
1263828,2017-05-24 02:09:52,2017-05-24 02:18:44,531.969,Washington & Independence Ave SW/HHS,4th & E St SW,Subscriber
1641434,2017-06-23 04:36:58,2017-06-23 04:49:19,741.692,4th St & Madison Dr NW,20th St & Virginia Ave NW,Customer
666968,2017-04-02 09:51:18,2017-04-02 10:14:22,1383.1860000000001,18th St & Wyoming Ave NW,8th & D St NW,Customer
271331,2017-02-14 18:12:00,2017-02-14 18:38:00,1552.888,Massachusetts Ave & Dupont Circle NW,39th & Veazey St NW,Subscriber
645027,2017-03-31 17:42:00,2017-03-31 17:59:00,1060.073,21st & M St NW,Georgia & New Hampshire Ave NW,Subscriber
919477,2017-04-22 11:39:10,2017-04-22 11:42:21,191.142,14th & R St NW,18th & R St NW,Subscriber
1384449,2017-06-03 04:30:18,2017-06-03 04:48:52,1113.857,M St & Delaware Ave NE,14th & V St NW,Customer
1038956,2017-05-03 04:25:35,2017-05-03 04:38:59,803.299,19th St & Pennsylvania Ave NW,7th & T St NW,Subscriber
1383421,2017-06-03 03:32:28,2017-06-03 03:46:29,840.682,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,Henry Bacon Dr & Lincoln Memorial Circle NW,Customer
1499111,2017-06-11 12:53:15,2017-06-11 12:59:38,382.651,10th & Florida Ave NW,14th & Rhode Island Ave NW,Subscriber
1062025,2017-05-05 01:41:54,2017-05-05 02:07:30,1536.648,Columbus Circle / Union Station,17th & Corcoran St NW,Subscriber
1007207,2017-04-30 08:19:24,2017-04-30 08:49:53,1828.9779999999998,4th & M St SW,New York Ave & 15th St NW,Customer
144130,2017-01-27 06:37:00,2017-01-27 06:52:00,865.972,13th & H St NE,1st & K St SE,Subscriber
1162845,2017-05-15 08:32:31,2017-05-15 08:41:00,508.64599999999996,Iwo Jima Memorial/N Meade & 14th St N,34th & Water St NW,Customer
1693102,2017-06-26 12:00:34,2017-06-26 12:10:59,624.472,8th & East Capitol St NE,3rd & Tingey St SE,Subscriber
1628860,2017-06-22 05:24:23,2017-06-22 05:46:55,1351.922,4th & E St SW,18th & R St NW,Subscriber
56529,2017-01-12 18:18:00,2017-01-12 18:29:00,658.845,17th & G St NW,5th St & Massachusetts Ave NW,Subscriber
72899,2017-01-15 17:19:00,2017-01-15 17:22:00,201.542,17th & Corcoran St NW,20th St & Florida Ave NW,Subscriber
319596,2017-02-20 11:36:00,2017-02-20 12:02:00,1574.134,Henry Bacon Dr & Lincoln Memorial Circle NW,10th St & L'Enfant Plaza SW,Customer
750928,2017-04-10 03:14:25,2017-04-10 03:20:19,354.05300000000005,5th St & Massachusetts Ave NW,Convention Center / 7th & M St NW,Subscriber
226406,2017-02-08 07:18:00,2017-02-08 07:30:00,726.645,1st & Rhode Island Ave NW,Metro Center / 12th & G St NW,Subscriber
984523,2017-04-28 12:53:20,2017-04-28 01:05:14,714.26,16th & R St NW,11th & O St NW,Subscriber
1113023,2017-05-10 05:56:12,2017-05-10 06:05:58,585.851,Columbus Circle / Union Station,13th & H St NE,Subscriber
125216,2017-01-24 18:28:00,2017-01-24 18:39:00,633.918,10th & E St NW,15th & P St NW,Subscriber
624217,2017-03-29 13:00:00,2017-03-29 13:11:00,663.914,21st & M St NW,14th St & New York Ave NW,Subscriber
1731479,2017-06-29 07:40:12,2017-06-29 07:45:55,343.231,4th & D St NW / Judiciary Square,Washington & Independence Ave SW/HHS,Subscriber
1426750,2017-06-06 08:09:06,2017-06-06 08:23:27,861.291,Iwo Jima Memorial/N Meade & 14th St N,Clarendon Metro / Wilson Blvd & N Highland St,Customer
601433,2017-03-27 13:46:00,2017-03-27 14:55:00,4136.963,Smithsonian-National Mall / Jefferson Dr & 12th St SW,Smithsonian-National Mall / Jefferson Dr & 12th St SW,Customer
508391,2017-03-17 07:41:00,2017-03-17 07:50:00,515.138,10th & E St NW,17th St & Independence Ave SW,Subscriber
1227160,2017-05-20 08:33:50,2017-05-20 08:42:36,526.56,25th St & Pennsylvania Ave NW,New Hampshire Ave & T St NW,Subscriber
464536,2017-03-09 08:00:00,2017-03-09 08:03:00,150.618,3rd & H St NW,5th & F St NW,Subscriber
300299,2017-02-18 15:28:00,2017-02-18 15:40:00,716.7760000000001,19th St & Constitution Ave NW,Jefferson Memorial,Subscriber
1669760,2017-06-25 04:08:48,2017-06-25 04:33:02,1454.431,3rd & H St NE,14th & R St NW,Customer
722341,2017-04-08 01:36:11,2017-04-08 01:51:02,890.692,1st & K St SE,Eastern Market Metro / Pennsylvania Ave & 7th St SE,Subscriber
248812,2017-02-11 11:02:00,2017-02-11 11:21:00,1140.9669999999999,New Hampshire Ave & T St NW,17th & G St NW,Customer
249981,2017-02-11 13:03:00,2017-02-11 13:19:00,905.948,4th & East Capitol St NE,6th & K St NE,Customer
1500083,2017-06-12 02:39:41,2017-06-12 02:44:09,268.16900000000004,New Hampshire Ave & 24th St NW,24th & N St NW,Subscriber
1104314,2017-05-09 08:18:36,2017-05-09 08:24:47,370.496,Columbus Circle / Union Station,M St & Delaware Ave NE,Customer
209635,2017-02-06 09:06:00,2017-02-06 09:25:00,1135.71,3rd St & Pennsylvania Ave SE,14th & L St NW,Subscriber
410222,2017-03-02 05:57:00,2017-03-02 06:04:00,421.315,17th St & Massachusetts Ave NW,14th St & New York Ave NW,Subscriber
1002338,2017-04-30 03:34:12,2017-04-30 03:41:25,433.195,Commonwealth Ave & Oak St,Commerce St & Fayette St,Subscriber
1715384,2017-06-28 06:45:20,2017-06-28 06:57:43,742.7769999999999,Columbus Circle / Union Station,4th & E St SW,Subscriber
829500,2017-04-15 04:32:03,2017-04-15 04:57:37,1534.375,8th & F St NW,Henry Bacon Dr & Lincoln Memorial Circle NW,Customer
1746626,2017-06-30 08:26:32,2017-07-01 12:37:45,15072.412,Commerce St & Fayette St,Franklin & S Washington St,Customer
1098575,2017-05-09 05:00:22,2017-05-09 05:22:16,1313.68,North Capitol St & F St NW,Jefferson Dr & 14th St SW,Customer
912671,2017-04-21 09:39:08,2017-04-21 09:56:28,1040.063,Columbia Pike & S Courthouse Rd,Wilson Blvd & N Edgewood St,Customer
40740,2017-01-10 17:45:00,2017-01-10 17:55:00,572.305,11th & F St NW,5th & K St NW,Subscriber
293595,2017-02-17 20:01:00,2017-02-17 20:15:00,862.534,New Hampshire Ave & 24th St NW,14th & Belmont St NW,Subscriber
1642898,2017-06-23 05:37:34,2017-06-23 05:54:13,999.2230000000001,Rhode Island Ave & V St NE,15th & W St NW,Subscriber
1195696,2017-05-18 05:14:10,2017-05-18 05:21:52,462.645,11th & M St NW,New Hampshire Ave & T St NW,Subscriber
107066,2017-01-21 11:29:00,2017-01-21 12:45:00,4560.873,15th & W St NW,Constitution Ave & 2nd St NW/DOL,Subscriber
472986,2017-03-09 18:16:00,2017-03-09 18:46:00,1774.985,New York Ave & 15th St NW,4th & E St SW,Subscriber
1410508,2017-06-05 06:01:24,2017-06-05 06:29:26,1682.078,20th & Crystal Dr,Prince St & Union St,Subscriber
45776,2017-01-11 13:32:00,2017-01-11 13:54:00,1317.271,C & O Canal & Wisconsin Ave NW,14th & Rhode Island Ave NW,Subscriber
599305,2017-03-27 08:41:00,2017-03-27 08:55:00,790.887,4th & M St SW,Jefferson Dr & 14th St SW,Subscriber
378243,2017-02-25 20:50:00,2017-02-25 21:01:00,654.595,Adams Mill & Columbia Rd NW,11th & O St NW,Subscriber
872709,2017-04-18 07:38:32,2017-04-18 07:51:25,772.67,14th St & Colorado Ave NW,14th & Irving St NW,Subscriber
291719,2017-02-17 17:00:00,2017-02-17 17:14:00,819.309,17th & K St NW / Farragut Square,5th & F St NW,Subscriber
1671263,2017-06-25 05:32:46,2017-06-25 05:54:56,1330.0520000000001,22nd St & Constitution Ave NW,Eastern Market Metro / Pennsylvania Ave & 7th St SE,Subscriber
1047257,2017-05-03 09:11:15,2017-05-03 09:26:32,917.018,3000 Connecticut Ave NW / National Zoo,17th St & Massachusetts Ave NW,Subscriber
1521419,2017-06-13 09:12:48,2017-06-13 09:26:16,807.98,22nd & I St NW / Foggy Bottom,Lynn & 19th St North,Subscriber
1041130,2017-05-03 05:50:39,2017-05-03 06:37:25,2806.2729999999997,Washington & Independence Ave SW/HHS,18th & C St NW,Customer
1113895,2017-05-10 06:23:14,2017-05-10 06:30:57,462.695,New Hampshire Ave & T St NW,11th & Kenyon St NW,Subscriber
1549699,2017-06-15 10:49:00,2017-06-15 11:30:36,2495.969,Georgetown Harbor / 30th St NW,34th St & Wisconsin Ave NW,Customer
1569811,2017-06-17 06:46:57,2017-06-17 07:10:51,1433.631,18th & R St NW,4th & M St SW,Subscriber
1555665,2017-06-16 05:49:36,2017-06-16 05:59:43,607.0319999999999,17th St & Independence Ave SW,4th & E St SW,Subscriber
1419372,2017-06-06 03:59:25,2017-06-06 04:08:59,573.387,North Capitol St & F St NW,New Jersey Ave & N St NW/Dunbar HS,Subscriber
1364625,2017-06-01 10:43:40,2017-06-01 10:47:24,223.93599999999998,Powhatan St & Bashford Ln,Braddock Rd Metro,Subscriber
721821,2017-04-08 01:10:14,2017-04-08 01:17:32,438.914,Adams Mill & Columbia Rd NW,14th & Rhode Island Ave NW,Subscriber
448318,2017-03-07 14:22:00,2017-03-07 14:46:00,1449.067,Eastern Market Metro / Pennsylvania Ave & 7th St SE,21st & M St NW,Subscriber
939900,2017-04-25 06:44:52,2017-04-25 06:54:36,584.289,Ballston Metro / N Stuart & 9th St N,Lee Hwy & N Woodstock St,Subscriber
1395185,2017-06-04 01:52:07,2017-06-04 02:14:22,1335.54,1st & N St  SE,Smithsonian-National Mall / Jefferson Dr & 12th St SW,Customer
1301468,2017-05-27 07:37:46,2017-05-27 08:03:31,1545.2479999999998,Constitution Ave & 2nd St NW/DOL,Smithsonian-National Mall / Jefferson Dr & 12th St SW,Customer
1420425,2017-06-06 05:01:05,2017-06-06 05:15:46,881.0319999999999,7th & T St NW,15th & W St NW,Subscriber
1457027,2017-06-08 11:18:07,2017-06-08 12:22:45,3877.7470000000003,11th & F St NW,14th & G St NW,Customer
576083,2017-03-25 09:31:00,2017-03-25 09:58:00,1609.247,Reston Station,Library St & Freedom Dr,Customer
1066968,2017-05-05 07:56:05,2017-05-05 08:15:17,1151.575,Columbus Circle / Union Station,17th & K St NW / Farragut Square,Subscriber
720297,2017-04-07 09:44:46,2017-04-07 10:01:09,983.302,3rd & Elm St NW,13th St & New York Ave NW,Subscriber
1407263,2017-06-05 02:13:31,2017-06-05 02:29:11,940.498,15th & Euclid St  NW,3000 Connecticut Ave NW / National Zoo,Subscriber
278928,2017-02-15 18:13:00,2017-02-15 18:21:00,462.353,15th & F St NE,Columbus Circle / Union Station,Subscriber
406315,2017-03-01 16:49:00,2017-03-01 17:00:00,615.134,8th & F St NE,1st & H St NW,Subscriber
711131,2017-04-06 07:18:22,2017-04-06 07:28:50,627.9590000000001,Eastern Market Metro / Pennsylvania Ave & 7th St SE,19th & East Capitol St SE,Subscriber
1749367,2017-06-30 10:32:50,2017-06-30 10:50:15,1044.739,Connecticut Ave & R St NW,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,Subscriber
394520,2017-02-28 07:55:00,2017-02-28 08:08:00,770.83,5th St & Massachusetts Ave NW,US Dept of State / Virginia Ave & 21st St NW,Subscriber
1602460,2017-06-20 06:13:53,2017-06-20 06:43:25,1771.7060000000001,8th & D St NW,Court House Metro / 15th & N Uhle St ,Subscriber
1000090,2017-04-30 01:43:00,2017-04-30 02:20:46,2266.6910000000003,Offutt Ln & Chevy Chase Dr,34th & Water St NW,Customer
1688791,2017-06-26 08:05:13,2017-06-26 08:16:46,693.194,Lee Hwy & N Scott St,37th & O St NW / Georgetown University,Subscriber
1509028,2017-06-12 09:15:16,2017-06-12 09:41:23,1567.05,15th St & Massachusetts Ave SE,Eastern Market Metro / Pennsylvania Ave & 7th St SE,Customer
1564166,2017-06-17 01:28:16,2017-06-17 02:05:36,2240.089,10th St & Constitution Ave NW,Washington & Independence Ave SW/HHS,Customer
76550,2017-01-16 15:32:00,2017-01-16 15:36:00,219.93,8th & East Capitol St NE,Lincoln Park / 13th & East Capitol St NE ,Subscriber
60844,2017-01-13 09:03:00,2017-01-13 09:15:00,722.9010000000001,13th & D St NE,1st & M St NE,Subscriber
525175,2017-03-19 13:25:00,2017-03-19 13:45:00,1194.78,S Joyce & Army Navy Dr,22nd St & Constitution Ave NW,Subscriber
256574,2017-02-12 14:30:00,2017-02-12 14:38:00,475.634,Calvert St & Woodley Pl NW,14th & Harvard St NW,Subscriber
127539,2017-01-25 07:30:00,2017-01-25 08:06:00,2158.683,Van Ness Metro / UDC,3rd & D St SE,Subscriber
285129,2017-02-16 17:47:00,2017-02-16 17:50:00,205.76,D St & Maryland Ave NE,Columbus Circle / Union Station,Subscriber
402100,2017-03-01 07:42:00,2017-03-01 07:50:00,466.31300000000005,Jefferson Dr & 14th St SW,US Dept of State / Virginia Ave & 21st St NW,Subscriber
1187166,2017-05-17 07:40:04,2017-05-17 07:45:31,326.68,14th & V St NW,20th St & Florida Ave NW,Subscriber
416601,2017-03-02 18:23:00,2017-03-02 18:39:00,981.296,19th & G St NW,8th & H St NW,Subscriber
880894,2017-04-19 05:13:38,2017-04-19 05:24:26,648.2919999999999,8th & F St NE,4th & E St SW,Subscriber
624807,2017-03-29 13:55:00,2017-03-29 14:00:00,324.645,7th & E St SW,4th & M St SW,Subscriber
234251,2017-02-08 18:29:00,2017-02-08 18:45:00,992.29,15th & L St NW,37th & O St NW / Georgetown University,Subscriber
353571,2017-02-23 17:25:00,2017-02-23 17:39:00,840.039,New Jersey Ave & R St NW,14th & Irving St NW,Subscriber
1430641,2017-06-06 11:33:37,2017-06-06 11:58:24,1486.8470000000002,L'Enfant Plaza / 7th & C St SW,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,Customer
1106461,2017-05-09 09:49:43,2017-05-09 09:57:36,473.108,8th & O St NW,1st & O St NW,Subscriber
1015069,2017-05-01 04:49:57,2017-05-01 04:54:34,277.505,Constitution Ave & 2nd St NW/DOL,8th & D St NW,Subscriber
636923,2017-03-30 14:08:00,2017-03-30 15:24:00,4570.334,23rd & Crystal Dr,USDA / 12th & Independence Ave SW,Customer
63320,2017-01-13 15:32:00,2017-01-13 15:43:00,656.596,N Veitch  & 20th St N,C & O Canal & Wisconsin Ave NW,Subscriber
1713623,2017-06-28 05:52:20,2017-06-28 05:58:23,362.69,Virginia Square Metro / N Monroe St & 9th St N,Pershing & N George Mason Dr,Subscriber
250943,2017-02-11 14:34:00,2017-02-11 14:41:00,393.22,17th & Rhode Island Ave NW,25th St & Pennsylvania Ave NW,Subscriber
753300,2017-04-10 05:20:41,2017-04-10 05:37:05,984.498,14th & G St NW,20th St & Florida Ave NW,Subscriber
896816,2017-04-20 07:11:11,2017-04-20 07:25:51,880.069,2nd St & Massachusetts Ave NE,8th & East Capitol St NE,Subscriber
505769,2017-03-16 17:13:00,2017-03-16 17:21:00,460.98800000000006,14th & G St NW,17th & K St NW,Subscriber
966218,2017-04-27 08:34:41,2017-04-27 08:40:29,348.57800000000003,15th & P St NW,15th & L St NW,Subscriber
1582175,2017-06-18 07:09:28,2017-06-18 07:14:42,314.746,19th & K St NW,23rd & E St NW ,Subscriber
1218722,2017-05-20 01:06:12,2017-05-20 01:32:00,1547.7779999999998,Union Market/6th St & Neal Pl NE,Washington & Independence Ave SW/HHS,Customer
358159,2017-02-24 07:14:00,2017-02-24 07:30:00,957.883,9th & Upshur St NW,17th & K St NW,Subscriber
217141,2017-02-07 08:06:00,2017-02-07 08:18:00,746.38,2nd & G St NE,USDA / 12th & Independence Ave SW,Subscriber
1141648,2017-05-14 01:34:44,2017-05-14 01:39:13,268.4,8th & F St NW,Convention Center / 7th & M St NW,Subscriber
636130,2017-03-30 12:27:00,2017-03-30 12:45:00,1102.06,2nd & G St NE,14th & Rhode Island Ave NW,Customer
168945,2017-01-31 09:05:00,2017-01-31 09:18:00,799.075,Iwo Jima Memorial/N Meade & 14th St N,17th St & Independence Ave SW,Subscriber
1617509,2017-06-21 06:46:31,2017-06-21 06:49:25,173.896,Wilson Blvd & N Quincy St,Utah St & 11th St N ,Subscriber
1380839,2017-06-03 01:28:36,2017-06-03 01:45:59,1043.516,Constitution Ave & 2nd St NW/DOL,North Capitol St & F St NW,Customer
280066,2017-02-15 20:42:00,2017-02-15 20:46:00,274.172,Georgia Ave and Fairmont St NW,7th & R St NW / Shaw Library,Subscriber
593440,2017-03-26 12:23:00,2017-03-26 12:43:00,1192.376,14th & Girard St NW,Union Market/6th St & Neal Pl NE,Subscriber
171143,2017-01-31 16:22:00,2017-01-31 16:32:00,580.202,12th & L St NW,7th & T St NW,Subscriber
1619721,2017-06-21 07:54:49,2017-06-21 07:58:36,226.951,15th & M St NW,15th & P St NW,Subscriber
1394680,2017-06-04 01:26:18,2017-06-04 01:30:03,224.55900000000003,Eastern Market Metro / Pennsylvania Ave & 7th St SE,Potomac & Pennsylvania Ave SE,Subscriber
326613,2017-02-20 19:39:00,2017-02-20 19:55:00,949.495,15th & K St NW,Columbus Circle / Union Station,Subscriber
1252719,2017-05-23 01:14:59,2017-05-23 01:30:35,935.904,L'Enfant Plaza / 7th & C St SW,6th St & Indiana Ave NW,Customer
1633656,2017-06-22 08:01:25,2017-06-22 08:12:36,671.799,36th & Calvert St NW / Glover Park,Massachusetts Ave & Dupont Circle NW,Subscriber
1269861,2017-05-24 07:34:53,2017-05-24 07:40:31,338.94800000000004,Thomas Circle,Convention Center / 7th & M St NW,Customer
31674,2017-01-08 17:05:00,2017-01-08 17:09:00,194.25400000000002,20th St & Florida Ave NW,New Hampshire Ave & T St NW,Subscriber
1146560,2017-05-14 05:36:08,2017-05-14 05:38:52,164.56,Massachusetts Ave & Dupont Circle NW,22nd & P ST NW,Subscriber
