,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
585003,2017-04-18 14:51:41,2017-04-18 15:26:21,2080,St. Clair St & Erie St,State St & Van Buren St,Customer,,
945333,2017-05-24 19:37:30,2017-05-24 19:52:15,885,Halsted St & Wrightwood Ave,Ashland Ave & Blackhawk St,Subscriber,Male,1991.0
1514706,2017-06-28 17:05:06,2017-06-28 17:14:08,542,Wabash Ave & Cermak Rd,MLK Jr Dr & 29th St,Subscriber,Male,1989.0
195824,2017-02-18 07:37:15,2017-02-18 07:58:51,1296,Campbell Ave & Fullerton Ave,Theater on the Lake,Subscriber,Male,1988.0
1439327,2017-06-24 12:31:42,2017-06-24 12:49:43,1081,Shedd Aquarium,Burnham Harbor,Customer,,
377134,2017-03-21 18:25:14,2017-03-21 18:31:03,349,Ashland Ave & Division St,Western Ave & Division St,Subscriber,Male,1985.0
1349180,2017-06-19 07:30:28,2017-06-19 07:37:27,419,Clinton St & Washington Blvd,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1987.0
1209995,2017-06-10 13:22:38,2017-06-10 13:36:38,840,Calumet Ave & 35th St,MLK Jr Dr & 47th St,Subscriber,Female,1972.0
1009396,2017-05-29 16:13:28,2017-05-29 16:28:53,925,Lake Shore Dr & North Blvd,Streeter Dr & Grand Ave,Customer,,
803460,2017-05-12 16:59:51,2017-05-12 17:11:04,673,McClurg Ct & Erie St,Clinton St & Washington Blvd,Subscriber,Male,1986.0
610724,2017-04-20 19:05:41,2017-04-20 19:14:33,532,Lake Shore Dr & Ohio St,Clark St & Chicago Ave,Subscriber,Male,1988.0
1523779,2017-06-29 09:10:00,2017-06-29 09:15:18,318,Ravenswood Ave & Lawrence Ave,Clifton Ave & Lawrence Ave,Subscriber,Male,1988.0
1276940,2017-06-14 11:26:02,2017-06-14 11:34:44,522,Dearborn St & Monroe St,Green St & Randolph St,Subscriber,Male,1975.0
447835,2017-04-03 12:39:46,2017-04-03 12:42:42,176,LaSalle St & Washington St,Franklin St & Lake St,Subscriber,Female,1967.0
788919,2017-05-11 16:25:24,2017-05-11 16:36:50,686,Ashland Ave & Blackhawk St,Racine Ave (May St) & Fulton St,Subscriber,Male,1975.0
124381,2017-02-03 17:01:31,2017-02-03 17:04:13,162,Clark St & Schiller St,Wells St & Concord Ln,Subscriber,Male,1984.0
1410375,2017-06-22 17:17:08,2017-06-22 17:27:19,611,Field Museum,Wabash Ave & Roosevelt Rd,Subscriber,Male,1989.0
85484,2017-01-25 08:17:36,2017-01-25 08:34:02,986,Fort Dearborn Dr & 31st St,McCormick Place,Subscriber,Female,1976.0
151694,2017-02-10 08:59:42,2017-02-10 09:13:43,841,Wood St & Division St,Clinton St & Washington Blvd,Subscriber,Male,1986.0
1018280,2017-05-30 08:23:22,2017-05-30 08:41:10,1068,Ashland Ave & Augusta Blvd,Kingsbury St & Kinzie St,Customer,,
545451,2017-04-15 12:59:28,2017-04-15 13:15:48,980,Dusable Harbor,Millennium Park,Customer,,
550622,2017-04-15 15:51:07,2017-04-15 16:12:36,1289,Lake Shore Dr & Belmont Ave,Lakefront Trail & Bryn Mawr Ave,Customer,,
940938,2017-05-24 14:09:57,2017-05-24 14:18:50,533,Lincoln Ave & Addison St,Ravenswood Ave & Irving Park Rd,Subscriber,Male,1990.0
1247618,2017-06-12 16:13:22,2017-06-12 16:35:42,1340,Streeter Dr & Grand Ave,Theater on the Lake,Customer,,
1052636,2017-06-01 13:42:02,2017-06-01 14:06:24,1462,State St & Van Buren St,Clybourn Ave & Division St,Subscriber,Female,1995.0
1027136,2017-05-30 18:06:13,2017-05-30 18:10:22,249,Lakeview Ave & Fullerton Pkwy,Theater on the Lake,Subscriber,Female,1975.0
81561,2017-01-24 14:59:36,2017-01-24 15:08:23,527,State St & Randolph St,Larrabee St & Kingsbury St,Subscriber,Male,1981.0
200113,2017-02-18 13:06:29,2017-02-18 13:17:48,679,Dearborn St & Monroe St,McClurg Ct & Illinois St,Subscriber,Male,1960.0
529056,2017-04-13 19:12:40,2017-04-13 19:14:53,133,Sheridan Rd & Irving Park Rd,Sheffield Ave & Waveland Ave,Subscriber,Male,1987.0
268834,2017-02-27 15:10:41,2017-02-27 15:17:47,426,Franklin St & Quincy St,Michigan Ave & Madison St,Subscriber,Male,1980.0
411707,2017-03-28 07:45:24,2017-03-28 07:49:50,266,Broadway & Sheridan Rd,Broadway & Cornelia Ave,Subscriber,Female,1991.0
831985,2017-05-14 17:31:12,2017-05-14 17:36:50,338,Franklin St & Jackson Blvd,Millennium Park,Subscriber,Male,1992.0
769536,2017-05-09 13:45:56,2017-05-09 14:00:23,867,McClurg Ct & Illinois St,Wells St & Elm St,Subscriber,Female,1982.0
938584,2017-05-24 08:35:09,2017-05-24 08:46:24,675,Canal St & Monroe St (*),Wells St & Huron St,Subscriber,Male,1968.0
1241586,2017-06-12 08:10:13,2017-06-12 08:30:05,1192,Lake Shore Dr & Belmont Ave,Rush St & Cedar St,Subscriber,Male,1986.0
922451,2017-05-22 15:12:47,2017-05-22 15:38:06,1519,Hermitage Ave & Polk St,Adler Planetarium,Subscriber,Female,1989.0
1318039,2017-06-17 09:32:28,2017-06-17 10:14:39,2531,Kimball Ave & Belmont Ave,Michigan Ave & Washington St,Subscriber,Male,1988.0
1237438,2017-06-11 20:32:22,2017-06-11 20:41:37,555,Aberdeen St & Monroe St,Racine Ave & 15th St,Subscriber,Male,1987.0
755145,2017-05-07 17:09:59,2017-05-07 17:31:07,1268,Shedd Aquarium,Dusable Harbor,Customer,,
898280,2017-05-19 17:21:54,2017-05-19 17:31:32,578,Ashland Ave & Archer Ave,Ashland Ave & 21st St,Subscriber,Female,1978.0
931792,2017-05-23 08:18:01,2017-05-23 08:33:06,905,Ogden Ave & Race Ave,Daley Center Plaza,Subscriber,Female,1984.0
783331,2017-05-11 06:51:49,2017-05-11 07:04:47,778,Desplaines St & Jackson Blvd,Wood St & Taylor St,Subscriber,Female,1987.0
117561,2017-02-02 06:53:20,2017-02-02 07:14:39,1279,Sedgwick St & Webster Ave,LaSalle St & Jackson Blvd,Subscriber,Male,1970.0
667730,2017-04-25 20:52:22,2017-04-25 21:09:02,1000,Oakley Ave & Roscoe St,Wilton Ave & Belmont Ave,Subscriber,Female,1991.0
983280,2017-05-27 20:27:03,2017-05-27 20:45:12,1089,Shedd Aquarium,Shedd Aquarium,Customer,,
747338,2017-05-06 16:51:26,2017-05-06 16:56:42,316,Wilton Ave & Belmont Ave,Broadway & Barry Ave,Subscriber,Female,1985.0
1440039,2017-06-24 12:56:39,2017-06-24 13:19:51,1392,Clark St & North Ave,Streeter Dr & Grand Ave,Customer,,
282313,2017-03-01 19:30:08,2017-03-01 19:37:51,463,LaSalle St & Washington St,Dearborn St & Erie St,Subscriber,Male,1983.0
393961,2017-03-24 13:20:46,2017-03-24 13:31:03,617,Lake Shore Dr & North Blvd,Michigan Ave & Oak St,Customer,,
1201171,2017-06-09 20:35:39,2017-06-09 20:43:34,475,Sheridan Rd & Irving Park Rd,Clarendon Ave & Gordon Ter,Subscriber,Male,1965.0
534046,2017-04-14 13:24:08,2017-04-14 13:38:12,844,May St & Cullerton St,Western Ave & 21st St,Subscriber,Male,1994.0
444802,2017-04-02 22:39:01,2017-04-02 22:41:36,155,Ravenswood Ave & Irving Park Rd,Lincoln Ave & Belle Plaine Ave,Subscriber,Male,1980.0
342884,2017-03-14 18:29:15,2017-03-14 18:34:56,341,Daley Center Plaza,LaSalle St & Jackson Blvd,Subscriber,Male,1984.0
156707,2017-02-11 12:25:40,2017-02-11 12:41:51,971,Campbell Ave & North Ave,Damen Ave & Chicago Ave,Subscriber,Male,1989.0
719229,2017-05-03 15:05:10,2017-05-03 15:16:27,677,St. Clair St & Erie St,Clinton St & Washington Blvd,Subscriber,Male,1966.0
701041,2017-05-01 07:29:09,2017-05-01 07:37:04,475,Clark St & Elm St,Larrabee St & Kingsbury St,Subscriber,Male,1990.0
1129581,2017-06-05 18:17:26,2017-06-05 18:29:17,711,Eckhart Park,Jefferson St & Monroe St,Subscriber,Male,1992.0
1435881,2017-06-24 09:53:36,2017-06-24 10:10:01,985,Winchester Ave & Elston Ave,Cannon Dr & Fullerton Ave,Subscriber,Male,1990.0
699323,2017-04-30 13:56:05,2017-04-30 14:06:41,636,Cottage Grove Ave & 67th St,Ellis Ave & 58th St,Subscriber,Male,1993.0
423430,2017-03-30 06:11:59,2017-03-30 06:15:53,234,Financial Pl & Congress Pkwy,Canal St & Monroe St (*),Subscriber,Male,1988.0
269077,2017-02-27 15:51:08,2017-02-27 15:53:29,141,Ellis Ave & 60th St,Ellis Ave & 58th St,Subscriber,Male,1997.0
1509803,2017-06-28 08:40:54,2017-06-28 08:51:15,621,Wabash Ave & Adams St,Franklin St & Jackson Blvd,Subscriber,Female,1963.0
1072205,2017-06-02 15:51:15,2017-06-02 16:09:46,1111,Fairbanks Ct & Grand Ave,Ogden Ave & Race Ave,Customer,,
792238,2017-05-11 18:43:47,2017-05-11 18:56:00,733,Shedd Aquarium,Fort Dearborn Dr & 31st St,Subscriber,Female,1985.0
66393,2017-01-21 14:58:04,2017-01-21 15:12:07,843,California Ave & Montrose Ave,Knox Ave & Montrose Ave,Subscriber,Male,1978.0
1303446,2017-06-16 09:37:38,2017-06-16 10:19:32,2514,Daley Center Plaza,Wells St & Polk St,Subscriber,Male,1961.0
662880,2017-04-25 16:59:38,2017-04-25 17:19:04,1166,Michigan Ave & Madison St,McClurg Ct & Illinois St,Subscriber,Male,1991.0
1138198,2017-06-06 11:51:59,2017-06-06 12:33:04,2465,Clark St & North Ave,Clark St & North Ave,Customer,,
1428894,2017-06-23 17:58:44,2017-06-23 18:20:25,1301,Dearborn Pkwy & Delaware Pl,Sheffield Ave & Willow St,Subscriber,Male,1989.0
729824,2017-05-04 16:52:51,2017-05-04 17:02:44,593,Michigan Ave & Lake St,Clark St & Schiller St,Subscriber,Male,1994.0
441839,2017-04-02 13:32:07,2017-04-02 13:52:35,1228,Mies van der Rohe Way & Chicago Ave,Lake Shore Dr & Monroe St,Customer,,
252625,2017-02-23 13:21:32,2017-02-23 13:28:20,408,Woodlawn Ave & 55th St,Lake Park Ave & 56th St,Subscriber,Male,1966.0
432072,2017-04-01 08:35:31,2017-04-01 08:46:21,650,Lake Shore Dr & Belmont Ave,Racine Ave & Fullerton Ave,Subscriber,Male,1993.0
1098416,2017-06-03 20:33:37,2017-06-03 20:40:49,432,Lake Shore Dr & Belmont Ave,Clark St & Wellington Ave,Subscriber,Male,1993.0
1143418,2017-06-06 17:10:04,2017-06-06 17:31:00,1256,State St & Pearson St,Ashland Ave & Division St,Subscriber,Male,1952.0
475937,2017-04-08 12:07:18,2017-04-08 12:13:03,345,Broadway & Cornelia Ave,Clark St & Wellington Ave,Subscriber,Male,1989.0
1311284,2017-06-16 17:30:51,2017-06-16 17:57:11,1580,Daley Center Plaza,Western Ave & Winnebago Ave,Subscriber,Male,1989.0
330774,2017-03-10 09:47:53,2017-03-10 10:00:05,732,Clinton St & Jackson Blvd,State St & Randolph St,Subscriber,Male,1962.0
1456041,2017-06-25 10:43:59,2017-06-25 11:14:22,1823,Streeter Dr & Grand Ave,Lake Shore Dr & North Blvd,Customer,,
1013655,2017-05-29 19:14:41,2017-05-29 20:01:52,2831,Michigan Ave & Madison St,Lake Shore Dr & Monroe St,Subscriber,Male,1987.0
439697,2017-04-02 09:16:03,2017-04-02 09:29:37,814,Ashland Ave & Division St,Clark St & Elm St,Subscriber,Male,1989.0
134034,2017-02-06 16:18:35,2017-02-06 16:43:14,1479,Talman Ave & Addison St,Lake Shore Dr & Wellington Ave,Subscriber,Male,1987.0
639801,2017-04-23 17:41:23,2017-04-23 18:05:00,1417,Western Ave & Leland Ave,Ashland Ave & Grace St,Subscriber,Female,1968.0
820975,2017-05-13 19:33:51,2017-05-13 19:43:39,588,Jefferson St & Monroe St,Racine Ave & Randolph St,Subscriber,Male,1957.0
108104,2017-01-31 08:47:42,2017-01-31 08:54:06,384,Canal St & Madison St,LaSalle St & Adams St,Subscriber,Male,1981.0
1456489,2017-06-25 11:05:09,2017-06-25 11:10:37,328,Kingsbury St & Kinzie St,Clark St & Lake St,Subscriber,Female,1991.0
970644,2017-05-27 11:29:30,2017-05-27 11:30:46,76,Clarendon Ave & Gordon Ter,Clarendon Ave & Gordon Ter,Subscriber,Female,1995.0
946523,2017-05-25 06:17:32,2017-05-25 06:24:33,421,Clarendon Ave & Leland Ave,Ravenswood Ave & Lawrence Ave,Subscriber,Male,1989.0
361838,2017-03-19 13:14:01,2017-03-19 13:22:16,495,Theater on the Lake,Lake Shore Dr & Belmont Ave,Subscriber,Female,1992.0
753212,2017-05-07 14:19:20,2017-05-07 14:22:18,178,Wabash Ave & 16th St,Wabash Ave & Roosevelt Rd,Subscriber,Female,1988.0
699852,2017-04-30 16:40:42,2017-04-30 16:47:32,410,Larrabee St & Kingsbury St,Clark St & Chicago Ave,Subscriber,Female,1987.0
1340257,2017-06-18 15:29:15,2017-06-18 16:04:14,2099,Burnham Harbor,Lake Park Ave & 56th St,Customer,,
478346,2017-04-08 14:07:56,2017-04-08 14:22:51,895,Clark St & Armitage Ave,Paulina Ave & North Ave,Subscriber,Male,1987.0
1518198,2017-06-28 19:36:08,2017-06-28 19:41:33,325,Ritchie Ct & Banks St,Michigan Ave & Pearson St,Subscriber,Male,1988.0
84967,2017-01-25 07:33:33,2017-01-25 07:46:35,782,Larrabee St & Webster Ave,Franklin St & Chicago Ave,Subscriber,Male,1979.0
81249,2017-01-24 13:24:20,2017-01-24 13:33:01,521,Ellis Ave & 60th St,Ellis Ave & 58th St,Subscriber,Female,1987.0
1250773,2017-06-12 17:52:04,2017-06-12 17:54:12,128,Sheffield Ave & Wellington Ave,Clark St & Wellington Ave,Subscriber,Male,1972.0
1295427,2017-06-15 17:56:41,2017-06-15 18:41:49,2708,Field Museum,Michigan Ave & Oak St,Customer,,
254708,2017-02-23 19:16:00,2017-02-23 19:19:15,195,Southport Ave & Wellington Ave,Southport Ave & Wrightwood Ave,Subscriber,Female,1988.0
1244682,2017-06-12 12:20:58,2017-06-12 12:31:53,655,Racine Ave (May St) & Fulton St,Daley Center Plaza,Subscriber,Male,1985.0
814473,2017-05-13 14:18:04,2017-05-13 14:41:45,1421,Southport Ave & Wellington Ave,Greenview Ave & Fullerton Ave,Subscriber,Female,1995.0
1429694,2017-06-23 18:29:35,2017-06-23 18:40:22,647,Clinton St & Jackson Blvd,May St & Taylor St,Subscriber,Female,1988.0
128637,2017-02-05 12:30:20,2017-02-05 12:55:09,1489,Dearborn St & Erie St,Racine Ave (May St) & Fulton St,Subscriber,Male,1988.0
1355619,2017-06-19 15:00:57,2017-06-19 15:14:33,816,Franklin St & Jackson Blvd,State St & 19th St,Subscriber,Male,1969.0
1551235,2017-06-30 23:09:24,2017-06-30 23:28:22,1138,Western Ave & Monroe St,Western Ave & Monroe St,Subscriber,Male,1975.0
293429,2017-03-04 08:50:49,2017-03-04 08:58:46,477,Wells St & 19th St,Halsted St & Archer Ave,Subscriber,Male,1967.0
1209498,2017-06-10 13:04:38,2017-06-10 13:25:55,1277,Theater on the Lake,Logan Blvd & Elston Ave,Subscriber,Male,1985.0
104563,2017-01-30 15:04:59,2017-01-30 15:10:04,305,Sedgwick St & Huron St,Dearborn St & Erie St,Subscriber,Female,1960.0
713545,2017-05-02 19:41:53,2017-05-02 19:50:45,532,Fairbanks Ct & Grand Ave,Wells St & Walton St,Subscriber,Male,1974.0
187375,2017-02-17 07:53:19,2017-02-17 08:11:26,1087,Halsted St & Dickens Ave,Franklin St & Quincy St,Subscriber,Male,1976.0
1018264,2017-05-30 08:22:34,2017-05-30 08:35:15,761,Clark St & Bryn Mawr Ave,Ravenswood Ave & Montrose Ave (*),Subscriber,Male,1980.0
1364891,2017-06-20 07:19:33,2017-06-20 07:23:04,211,Clark St & Lake St,Michigan Ave & Lake St,Subscriber,Male,1983.0
1069568,2017-06-02 13:24:18,2017-06-02 14:06:05,2507,Fort Dearborn Dr & 31st St,Lake Park Ave & 47th St,Subscriber,Male,1963.0
1125988,2017-06-05 16:22:41,2017-06-05 16:30:18,457,Jefferson St & Monroe St,Aberdeen St & Jackson Blvd,Subscriber,Male,1992.0
801058,2017-05-12 15:04:04,2017-05-12 15:27:12,1388,Broadway & Waveland Ave,Mies van der Rohe Way & Chicago Ave,Subscriber,Male,1989.0
470074,2017-04-07 16:18:42,2017-04-07 16:25:56,434,Desplaines St & Kinzie St,State St & Kinzie St,Subscriber,Female,1976.0
987986,2017-05-28 11:43:24,2017-05-28 11:59:29,965,Michigan Ave & Oak St,Lake Shore Dr & North Blvd,Subscriber,Male,1986.0
667286,2017-04-25 19:59:33,2017-04-25 20:08:04,511,Marshfield Ave & Cortland St,Western Ave & Winnebago Ave,Subscriber,Male,1991.0
964653,2017-05-26 13:50:31,2017-05-26 14:07:12,1001,Kedzie Ave & Lake St,Campbell Ave & North Ave,Customer,,
697584,2017-04-29 09:42:39,2017-04-29 09:57:44,905,Ravenswood Ave & Irving Park Rd,Clark St & Berwyn Ave,Subscriber,Male,1978.0
1257988,2017-06-13 08:13:30,2017-06-13 08:35:03,1293,Lincoln Ave & Fullerton Ave,Halsted St & Polk St,Subscriber,Female,1989.0
942631,2017-05-24 16:55:14,2017-05-24 17:05:13,599,Buckingham Fountain,Calumet Ave & 18th St,Subscriber,Male,1945.0
921003,2017-05-22 13:22:51,2017-05-22 13:42:53,1202,Michigan Ave & Pearson St,Streeter Dr & Grand Ave,Customer,,
854605,2017-05-16 12:48:26,2017-05-16 13:00:57,751,Desplaines St & Jackson Blvd,LaSalle St & Illinois St,Subscriber,Male,1961.0
495140,2017-04-09 16:43:21,2017-04-09 16:58:12,891,Broadway & Barry Ave,Rush St & Cedar St,Subscriber,Male,1991.0
52074,2017-01-18 18:21:41,2017-01-18 18:30:38,537,Clark St & Lake St,Franklin St & Chicago Ave,Subscriber,Male,1985.0
476427,2017-04-08 12:34:03,2017-04-08 12:41:36,453,Richmond St & Diversey Ave,Campbell Ave & Fullerton Ave,Subscriber,Male,1981.0
569277,2017-04-17 07:54:19,2017-04-17 07:59:47,328,Clifton Ave & Armitage Ave,Sheffield Ave & Fullerton Ave,Subscriber,Female,1991.0
249782,2017-02-23 07:18:32,2017-02-23 07:23:32,300,Green St & Madison St,Wacker Dr & Washington St,Subscriber,Male,1984.0
18999,2017-01-08 15:28:10,2017-01-08 15:37:00,530,Millennium Park,Michigan Ave & Pearson St,Subscriber,Female,1988.0
44666,2017-01-17 11:45:33,2017-01-17 11:53:14,461,State St & Kinzie St,LaSalle St & Adams St,Subscriber,Male,1987.0
748842,2017-05-06 19:52:48,2017-05-06 20:21:06,1698,Millennium Park,Streeter Dr & Grand Ave,Customer,,
1156031,2017-06-07 13:35:55,2017-06-07 13:40:18,263,Green St & Randolph St,Clinton St & Washington Blvd,Subscriber,Male,1971.0
594146,2017-04-19 08:18:35,2017-04-19 08:20:56,141,Racine Ave & Randolph St,Morgan St & Lake St,Subscriber,Male,1978.0
1310401,2017-06-16 17:05:25,2017-06-16 17:26:30,1265,Clark St & Randolph St,Marshfield Ave & Cortland St,Subscriber,Male,1967.0
412273,2017-03-28 08:29:33,2017-03-28 08:36:13,400,Clinton St & Washington Blvd,State St & Kinzie St,Subscriber,Male,1967.0
1415369,2017-06-22 20:52:39,2017-06-22 20:58:22,343,Ellis Ave & 55th St,Kimbark Ave & 53rd St,Subscriber,Male,1984.0
947909,2017-05-25 08:12:28,2017-05-25 08:21:33,545,Clark St & Elm St,LaSalle St & Illinois St,Subscriber,Male,1989.0
592357,2017-04-19 05:43:32,2017-04-19 05:46:04,152,Ashland Ave & Belle Plaine Ave,Ravenswood Ave & Irving Park Rd,Subscriber,Male,1987.0
1279822,2017-06-14 16:16:58,2017-06-14 16:26:11,553,Ravenswood Ave & Irving Park Rd,Southport Ave & Roscoe St,Subscriber,Male,1993.0
1264851,2017-06-13 16:38:20,2017-06-13 16:49:12,652,Shedd Aquarium,Burnham Harbor,Subscriber,Male,1993.0
248895,2017-02-22 22:21:34,2017-02-22 22:36:18,884,Clark St & Lincoln Ave,Wabash Ave & Grand Ave,Customer,,
742987,2017-05-06 10:33:05,2017-05-06 10:53:38,1233,Clark St & Chicago Ave,State St & 19th St,Subscriber,Male,1964.0
8689,2017-01-04 07:41:47,2017-01-04 07:51:41,594,Wells St & Huron St,Franklin St & Quincy St,Subscriber,Male,1981.0
667303,2017-04-25 20:00:25,2017-04-25 20:10:39,614,May St & Taylor St,Canal St & Taylor St,Subscriber,Male,1991.0
606681,2017-04-20 15:59:22,2017-04-20 16:18:56,1174,Michigan Ave & Washington St,Halsted St & Maxwell St,Subscriber,Male,1980.0
987872,2017-05-28 11:37:08,2017-05-28 11:45:23,495,Wilton Ave & Belmont Ave,Sheridan Rd & Irving Park Rd,Subscriber,Female,1987.0
1102256,2017-06-04 09:45:38,2017-06-04 10:13:07,1649,Dusable Harbor,Streeter Dr & Grand Ave,Customer,,
996914,2017-05-28 19:28:13,2017-05-28 19:46:04,1071,Michigan Ave & 18th St,Wabash Ave & 16th St,Subscriber,Female,1967.0
906413,2017-05-21 10:11:33,2017-05-21 10:16:24,291,Clinton St & Washington Blvd,Clinton St & Jackson Blvd,Subscriber,Male,1960.0
526329,2017-04-13 16:14:15,2017-04-13 16:54:53,2438,Lake Shore Dr & Monroe St,LaSalle St & Illinois St,Customer,,
754268,2017-05-07 15:51:11,2017-05-07 16:53:03,3712,Millennium Park,Millennium Park,Customer,,
1105303,2017-06-04 12:36:16,2017-06-04 13:16:01,2385,Lincoln Ave & Diversey Pkwy,Streeter Dr & Grand Ave,Subscriber,Female,1992.0
1323332,2017-06-17 13:48:40,2017-06-17 13:58:21,581,Buckingham Fountain,Calumet Ave & 18th St,Subscriber,Male,1971.0
828875,2017-05-14 14:28:06,2017-05-14 14:52:55,1489,Clarendon Ave & Junior Ter,Theater on the Lake,Customer,,
1126510,2017-06-05 16:46:08,2017-06-05 16:57:34,686,Franklin St & Chicago Ave,Clinton St & Madison St,Subscriber,Male,1997.0
918284,2017-05-22 09:05:05,2017-05-22 09:12:56,471,Damen Ave & Cortland St,Ashland Ave & Blackhawk St,Subscriber,Male,1966.0
109887,2017-01-31 16:46:40,2017-01-31 17:06:31,1191,Clinton St & Washington Blvd,Michigan Ave & 18th St,Subscriber,Female,1984.0
242933,2017-02-22 13:52:27,2017-02-22 14:14:37,1330,Drake Ave & Fullerton Ave,Noble St & Milwaukee Ave,Subscriber,Male,1984.0
1510763,2017-06-28 09:37:00,2017-06-28 09:57:53,1253,Orleans St & Chestnut St (NEXT Apts),Franklin St & Monroe St,Subscriber,Male,1971.0
130201,2017-02-05 19:34:06,2017-02-05 19:39:25,319,Rush St & Hubbard St,Streeter Dr & Grand Ave,Subscriber,Male,1985.0
1491293,2017-06-27 08:48:28,2017-06-27 09:14:26,1558,Sheffield Ave & Wellington Ave,Wells St & Huron St,Subscriber,Female,1989.0
1524286,2017-06-29 09:56:44,2017-06-29 10:14:34,1070,Lake Shore Dr & North Blvd,Mies van der Rohe Way & Chicago Ave,Customer,,
982393,2017-05-27 19:19:06,2017-05-27 19:46:03,1617,Broadway & Belmont Ave,Michigan Ave & Oak St,Customer,,
487006,2017-04-09 10:30:43,2017-04-09 10:57:27,1604,Clarendon Ave & Junior Ter,Halsted St & Roscoe St,Subscriber,Male,1986.0
1045712,2017-05-31 21:37:12,2017-05-31 21:42:52,340,Montrose Harbor,Clarendon Ave & Leland Ave,Subscriber,Female,1990.0
558985,2017-04-16 10:55:49,2017-04-16 11:24:27,1718,McCormick Place,Buckingham Fountain,Customer,,
286872,2017-03-02 17:53:08,2017-03-02 18:04:25,677,Daley Center Plaza,Clinton St & Jackson Blvd,Subscriber,Female,1979.0
84211,2017-01-24 21:37:23,2017-01-24 21:42:24,301,Racine Ave & Wrightwood Ave,Clark St & Wrightwood Ave,Subscriber,Male,1987.0
609406,2017-04-20 17:54:35,2017-04-20 18:13:39,1144,Franklin St & Monroe St,Paulina Ave & North Ave,Subscriber,Male,1992.0
1513419,2017-06-28 16:15:07,2017-06-28 16:22:34,447,Ritchie Ct & Banks St,Lake Shore Dr & North Blvd,Subscriber,Male,1986.0
1359251,2017-06-19 17:52:54,2017-06-19 18:18:57,1563,Montrose Harbor,Lake Shore Dr & North Blvd,Subscriber,Female,1988.0
372203,2017-03-21 07:50:57,2017-03-21 07:54:21,204,Kingsbury St & Kinzie St,Desplaines St & Kinzie St,Subscriber,Male,1988.0
513433,2017-04-11 20:21:07,2017-04-11 20:38:33,1046,Clybourn Ave & Division St,Damen Ave & Clybourn Ave,Subscriber,Male,1988.0
1343150,2017-06-18 17:24:37,2017-06-18 18:06:38,2521,McClurg Ct & Illinois St,Dearborn St & Adams St,Customer,,
940156,2017-05-24 12:10:59,2017-05-24 12:16:13,314,Orleans St & Merchandise Mart Plaza,Clark St & Randolph St,Subscriber,Male,1966.0
413760,2017-03-28 13:33:46,2017-03-28 13:39:30,344,Kimbark Ave & 53rd St,University Ave & 57th St,Subscriber,Male,1962.0
624688,2017-04-22 13:16:22,2017-04-22 16:19:29,10987,Lake Shore Dr & Monroe St,Michigan Ave & Washington St,Customer,,
